DIRECTORIO,REGION,Ubicacion,Tipo_vivienda,Material_exterior,Material_piso,Material_techo,Estrato
7139710,4,1,2,1,5,1,3
7139711,4,1,2,1,4,1,3
7139712,4,1,2,1,4,1,3
7139713,4,1,1,1,4,1,3
7139716,4,1,2,1,4,1,3
7139717,4,1,3,1,4,1,1
7139718,4,1,2,1,4,1,2
7139719,4,1,2,1,4,1,2
7139720,4,1,2,1,4,1,2
7139721,4,1,3,1,4,1,1
7139722,4,1,3,1,4,1,1
7139723,4,1,2,1,4,1,3
7139725,4,1,1,1,6,3,1
7139726,4,1,2,1,4,1,2
7139727,4,1,2,1,2,1,2
7139728,4,1,2,1,2,1,2
7139729,4,1,2,1,4,1,2
7139730,4,1,2,1,4,1,2
7139731,4,1,1,1,6,3,1
7139732,4,1,2,1,4,1,2
7139733,4,1,1,1,6,1,2
7139734,4,1,3,1,4,1,2
7139735,4,1,2,1,6,1,2
7139736,4,1,1,1,4,1,2
7139737,4,1,2,1,4,1,2
7139738,4,1,2,1,4,1,2
7139739,4,1,2,1,2,1,2
7139741,4,1,2,1,4,1,1
7139742,4,1,2,1,6,1,1
7139744,4,1,2,1,6,1,1
7139745,4,1,1,1,6,3,1
7139747,4,1,2,1,4,1,1
7139748,4,1,2,1,4,1,1
7139749,4,1,2,1,4,1,1
7139750,4,1,2,1,4,1,1
7139751,4,1,2,1,4,1,1
7139752,4,1,2,1,4,1,1
7139753,4,1,2,1,4,1,1
7139754,4,1,1,1,4,1,1
7139755,4,1,2,1,4,1,3
7139756,4,1,2,1,4,1,3
7139757,4,1,3,1,6,4,1
7139759,4,1,1,1,4,1,1
7139760,4,1,1,1,4,1,2
7139763,4,1,1,1,4,1,1
7139764,4,1,3,1,4,3,3
7139765,4,1,2,1,6,1,2
7139767,4,1,2,1,4,4,1
7139768,4,1,1,1,4,1,1
7139769,4,1,3,1,6,2,1
7139770,4,1,2,1,4,4,3
7139771,4,1,2,1,6,2,1
7139772,4,1,2,1,6,1,1
7139773,4,1,1,1,6,4,1
7139774,4,1,2,1,6,4,1
7139775,4,1,2,1,6,4,1
7139777,4,1,1,1,6,4,1
7139778,4,1,1,1,6,4,1
7139779,4,1,1,1,4,4,2
7139780,4,1,1,1,6,4,2
7139781,4,1,1,1,6,2,1
7139782,4,1,1,1,4,1,2
7139784,4,1,2,1,4,1,2
7139785,4,1,2,1,4,4,2
7139787,4,1,1,1,6,2,2
7139789,4,1,3,1,4,3,3
7139791,4,1,1,1,4,1,2
7139792,4,1,2,1,4,1,2
7139793,4,1,1,1,4,1,2
7139794,4,1,1,1,6,3,2
7139795,4,1,2,1,4,1,2
7139796,4,1,2,1,4,3,2
7139797,4,1,1,1,4,1,2
7139798,4,1,2,1,6,1,1
7139799,4,1,2,1,4,3,2
7139800,4,1,1,1,6,2,2
7139801,4,1,2,1,4,3,2
7139802,4,2,1,1,6,2,1
7139804,4,2,1,1,6,2,1
7139806,4,2,1,1,4,2,1
7139807,4,2,1,1,4,1,1
7139808,4,2,1,1,6,4,1
7139809,4,2,1,1,6,2,1
7139810,4,2,2,1,6,2,1
7139812,4,2,1,1,6,4,1
7139813,4,2,1,1,6,2,1
7139815,4,2,1,1,6,2,1
7139816,4,2,1,4,6,2,1
7139819,4,2,1,1,6,2,1
7139820,4,2,1,3,6,2,1
7139822,4,2,1,1,6,2,1
7139825,4,2,1,3,6,2,1
7139827,4,2,1,1,4,3,1
7139829,4,2,1,1,6,2,1
7139830,4,2,1,1,4,2,1
7139831,4,2,1,4,7,2,1
7139835,4,2,1,7,7,2,1
7139836,4,2,1,4,7,4,1
7139838,4,2,1,1,6,2,1
7139839,4,2,1,1,4,2,1
7139840,4,2,2,1,6,6,1
7139841,4,2,1,1,4,2,1
7139842,4,2,1,1,4,2,1
7139843,4,2,1,7,7,4,1
7139844,4,2,1,1,4,3,1
7139846,4,2,1,4,7,2,1
7139847,4,2,2,7,7,2,1
7139851,4,1,1,3,6,2,1
7139852,4,1,1,3,6,2,1
7139853,4,1,1,1,4,3,3
7139854,4,1,1,1,6,3,1
7139855,4,2,1,1,6,4,1
7139856,4,2,1,1,6,3,1
7139860,4,1,1,3,7,4,1
7139861,4,2,1,3,7,4,1
7139862,4,2,1,3,6,2,1
7139863,4,2,1,1,4,3,1
7139864,4,2,1,3,6,3,1
7139865,4,2,1,1,7,3,0
7139866,4,2,1,1,6,3,1
7139867,4,2,1,3,6,4,1
7139868,4,2,1,1,6,3,1
7139869,4,2,1,1,6,3,1
7139870,4,2,1,1,6,2,1
7139871,4,2,1,4,6,4,1
7139872,4,2,1,3,6,2,1
7139874,4,2,1,3,6,3,1
7139876,4,2,1,3,7,4,1
7139877,4,2,1,3,7,2,1
7139878,4,2,1,1,4,3,1
7139879,4,2,1,1,6,2,1
7139880,4,2,1,7,7,4,1
7139881,4,2,1,3,6,4,1
7139882,4,2,1,1,4,3,1
7139883,4,2,1,1,4,3,1
7139885,3,1,2,1,4,3,3
7139886,3,1,2,1,4,1,3
7139887,3,1,1,1,4,2,3
7139888,3,1,1,1,4,3,3
7139889,3,1,1,1,4,3,3
7139890,3,1,1,1,6,3,3
7139891,3,1,1,1,6,3,3
7139892,3,1,1,1,4,4,2
7139893,3,1,1,1,4,3,2
7139894,3,1,1,1,4,3,2
7139895,3,1,1,1,4,1,2
7139896,3,1,1,1,4,2,2
7139897,3,1,1,4,6,3,1
7139898,3,1,1,5,6,4,1
7139899,3,1,1,1,6,3,1
7139900,3,1,1,1,4,1,3
7139901,3,1,1,1,4,3,3
7139902,3,1,1,1,4,1,9
7139903,3,1,1,1,4,1,2
7139904,3,1,1,1,4,3,2
7139905,3,1,1,1,4,3,3
7139906,3,1,2,1,4,1,3
7139907,3,1,1,1,4,3,2
7139908,3,1,1,1,4,3,1
7139909,3,1,1,1,4,3,1
7139910,3,1,1,1,4,3,2
7139911,3,1,1,1,5,3,2
7139912,3,1,1,1,6,3,1
7139913,3,1,1,1,4,3,3
7139914,3,1,1,1,4,3,3
7139915,3,1,1,1,4,3,3
7139916,3,1,2,1,4,1,4
7139917,3,1,2,1,4,3,4
7139918,3,1,2,1,4,3,4
7139919,3,1,2,1,4,3,4
7139920,3,1,2,1,4,3,3
7139921,3,1,2,1,4,3,3
7139922,3,1,1,1,4,3,3
7139923,3,1,2,1,5,3,1
7139924,3,1,2,1,4,3,2
7139925,3,1,1,1,4,3,2
7139927,3,1,2,1,4,3,1
7139928,3,1,1,1,4,3,2
7139930,3,1,1,1,4,3,2
7139931,3,1,1,7,6,4,2
7139932,3,1,1,1,4,3,2
7139933,3,1,1,1,4,3,2
7139934,3,1,1,1,4,3,2
7139935,3,1,1,1,4,3,2
7139936,3,1,1,1,4,3,2
7139938,3,1,1,1,4,3,1
7139939,3,1,1,1,4,3,1
7139940,3,1,1,1,4,3,2
7139941,3,1,1,1,4,3,3
7139942,3,1,1,1,6,3,3
7139943,3,1,1,1,4,3,2
7139944,3,1,2,1,4,3,3
7139945,3,1,2,1,4,3,2
7139946,3,1,1,1,4,3,1
7139947,3,1,1,1,4,3,1
7139948,3,2,1,1,4,3,9
7139949,3,2,1,3,5,2,4
7139950,3,2,1,1,4,2,4
7139951,3,2,3,1,5,3,9
7139952,3,2,1,1,4,3,3
7139953,3,2,1,1,4,3,9
7139954,3,2,1,1,6,3,9
7139955,3,2,1,1,4,2,9
7139956,3,2,1,1,4,4,9
7139957,3,2,2,1,4,3,2
7139958,3,2,1,1,4,3,2
7139959,3,2,1,1,4,3,2
7139960,3,2,2,1,4,3,2
7139961,3,2,1,1,4,3,2
7139962,3,2,2,1,4,3,1
7139963,3,2,1,5,5,4,2
7139965,3,2,1,1,4,3,2
7139966,3,2,1,1,4,3,1
7139967,3,2,1,1,4,3,2
7139968,3,2,2,1,4,3,2
7139970,3,2,1,1,4,3,1
7139971,3,2,1,1,6,3,2
7139972,3,2,2,1,4,1,3
7139973,3,2,1,1,4,3,1
7139974,3,2,1,1,6,3,1
7139975,3,2,1,1,4,3,1
7139976,3,2,1,1,6,3,1
7139977,3,2,1,1,4,3,2
7139978,3,2,1,1,6,3,2
7139979,3,2,1,1,6,3,1
7139980,3,2,1,1,6,3,1
7139981,3,2,1,1,4,3,1
7139982,3,2,1,1,6,3,2
7139983,3,2,1,1,4,3,9
7139984,3,2,1,1,4,3,1
7139985,3,2,1,1,6,2,2
7139987,3,2,1,1,4,6,2
7139988,3,2,1,1,4,3,9
7139989,3,2,1,5,4,4,2
7139990,3,2,1,1,6,4,2
7139991,3,2,1,1,4,4,1
7139992,3,2,1,1,4,4,1
7139993,3,2,1,1,4,3,1
7139994,3,2,1,1,6,3,1
7139995,3,2,1,1,4,3,3
7139996,3,2,1,1,4,3,1
7139997,3,2,1,1,4,3,1
7139998,3,2,1,3,4,2,1
7139999,3,2,1,1,4,5,1
7140000,3,2,1,1,6,3,2
7140001,3,2,1,1,6,2,2
7140002,3,2,1,1,6,2,9
7140003,3,2,1,3,6,4,2
7140004,3,2,1,3,6,4,1
7140005,3,2,1,1,5,2,2
7140006,3,2,1,3,6,4,1
7140007,3,2,1,3,6,4,2
7140008,3,2,1,3,5,3,2
7140009,3,2,1,1,4,3,1
7140010,3,2,1,3,6,3,1
7140012,3,2,1,1,4,3,2
7140013,3,2,3,1,6,3,2
7140014,3,2,3,1,6,3,2
7140016,3,2,1,4,6,4,1
7140017,3,2,1,1,6,4,1
7140018,3,2,1,1,6,4,1
7140019,3,2,1,1,6,4,1
7140020,3,2,1,1,6,4,1
7140021,3,2,1,7,5,2,1
7140022,3,2,1,1,6,4,1
7140023,3,2,1,1,6,4,2
7140024,3,2,1,1,6,4,1
7140026,3,2,1,1,6,4,1
7140027,3,2,1,5,5,2,2
7140028,3,2,1,1,4,3,2
7140029,3,2,1,1,4,3,3
7140031,3,2,1,1,6,3,2
7140032,3,2,1,1,4,4,1
7140034,3,2,1,1,6,2,2
7140035,3,2,1,1,4,3,2
7140036,3,2,1,1,4,3,2
7140037,3,2,1,7,5,2,1
7140038,3,2,1,4,4,2,1
7140040,3,2,1,3,4,4,1
7140042,3,2,1,1,4,3,1
7140043,3,2,1,1,4,3,1
7140044,3,2,1,1,4,3,2
7140045,3,2,1,1,6,3,2
7140047,3,2,1,3,4,2,1
7140050,3,2,1,1,6,3,1
7140052,3,2,1,6,4,3,1
7140054,3,2,1,1,4,2,2
7140055,3,2,1,6,4,3,2
7140056,3,2,1,1,4,3,1
7140058,3,2,1,3,6,3,1
7140059,3,2,1,3,6,2,1
7140060,3,2,1,1,6,3,1
7140062,3,2,1,1,4,3,2
7140063,3,2,1,6,4,2,1
7140064,3,2,1,1,4,3,1
7140065,3,1,2,1,4,1,2
7140067,3,1,2,1,4,1,4
7140069,3,1,2,1,4,1,4
7140070,3,1,2,1,4,1,4
7140071,3,1,2,1,4,1,4
7140073,3,1,2,1,4,1,4
7140074,3,1,2,1,4,1,4
7140075,3,1,3,1,4,1,3
7140078,3,1,3,1,4,3,3
7140079,3,1,3,1,4,1,3
7140080,3,1,3,1,4,1,3
7140081,3,1,3,1,4,1,3
7140083,3,1,3,1,4,1,2
7140084,3,1,3,1,4,1,3
7140085,3,1,3,1,4,1,3
7140086,3,1,3,1,4,1,3
7140088,3,1,2,1,4,1,4
7140089,3,1,2,1,4,1,4
7140091,3,1,2,1,4,1,4
7140093,3,1,3,1,4,1,2
7140094,3,1,2,1,4,3,1
7140095,3,1,2,1,4,1,3
7140096,3,1,2,1,4,1,2
7140097,3,1,2,1,4,1,2
7140098,3,1,2,1,6,1,1
7140099,3,1,2,1,4,1,1
7140100,3,1,2,1,4,1,2
7140101,3,1,1,3,6,4,1
7140102,3,1,1,1,6,4,2
7140111,3,1,1,3,6,4,1
7140112,3,2,1,3,7,4,1
7140113,3,2,1,3,6,4,0
7140114,3,2,1,1,6,4,1
7140115,3,2,1,4,6,4,1
7140116,3,2,1,3,7,4,1
7140117,3,2,1,1,6,4,1
7140118,3,2,1,3,6,4,1
7140119,3,2,1,3,6,4,1
7140120,3,2,1,1,6,4,0
7140121,3,2,1,1,6,4,1
7140122,3,2,1,3,6,4,1
7140123,3,2,1,1,6,4,2
7140127,3,1,1,1,6,4,2
7140130,3,1,1,1,4,4,3
7140132,3,1,1,1,6,4,3
7140133,3,1,1,1,4,1,3
7140135,3,1,1,1,4,2,3
7140136,3,1,1,1,6,3,2
7140138,3,1,1,1,4,1,2
7140139,3,1,1,1,4,4,2
7140140,3,1,1,1,4,4,2
7140141,3,1,1,1,4,3,1
7140143,3,1,1,1,4,3,2
7140144,3,1,1,1,4,1,2
7140145,3,1,1,1,7,4,2
7140146,3,1,1,1,4,1,2
7140147,3,1,2,1,4,1,2
7140148,3,1,2,1,4,1,2
7140150,3,1,2,1,4,1,2
7140151,3,1,2,1,4,1,2
7140152,3,1,2,1,4,1,2
7140154,3,1,2,1,4,1,2
7140156,3,1,1,1,6,1,2
7140157,3,1,1,1,4,3,2
7140158,3,1,1,1,7,4,2
7140159,3,1,2,1,4,1,2
7140160,3,1,1,1,4,3,2
7140161,3,1,2,1,6,1,2
7140162,3,1,2,1,4,1,2
7140163,3,1,2,1,4,1,2
7140164,3,1,1,1,4,3,2
7140165,3,1,1,1,4,4,2
7140166,3,1,1,1,4,4,2
7140169,3,2,1,5,2,4,1
7140170,3,2,1,1,6,4,1
7140171,3,2,1,5,7,4,2
7140172,3,2,1,5,5,4,1
7140175,3,2,1,1,6,4,0
7140176,3,2,1,1,6,4,1
7140177,3,2,1,5,7,4, 
7140178,3,2,1,5,6,4,1
7140179,3,2,1,5,7,4,2
7140180,3,2,1,5,7,4,2
7140181,3,2,1,1,6,4,2
7140182,3,2,2,1,6,4,2
7140183,3,2,1,2,6,4,2
7140184,3,2,2,1,4,4,1
7140185,3,2,1,1,6,4,2
7140186,3,2,1,1,6,4,2
7140187,3,2,1,1,6,4,1
7140188,3,2,2,5,6,4,2
7140189,3,2,2,1,6,1,2
7140190,3,2,1,1,6,4,2
7140191,3,2,1,2,6,4,1
7140192,3,2,1,3,6,4,1
7140193,3,2,1,1,6,4,1
7140194,3,2,1,4,7,4,1
7140195,3,2,1,1,6,4,1
7140196,3,2,1,1,7,4,1
7140198,3,2,1,1,6,4,1
7140199,3,2,1,5,5,4,1
7140200,3,2,1,8,7,4,0
7140201,3,2,1,1,6,4,1
7140203,3,2,1,1,6,4,2
7140204,3,2,1,1,6,4,1
7140205,3,2,1,1,6,4,1
7140206,3,2,1,1,6,4,1
7140207,3,2,1,5,7,4,1
7140208,3,2,1,1,6,4,1
7140209,3,2,1,1,6,4,1
7140210,3,2,1,1,6,4,0
7140211,3,2,1,1,6,4,1
7140212,3,2,1,1,6,4,1
7140213,3,2,1,1,6,4,1
7140214,3,2,1,1,6,4,1
7140215,3,2,1,1,6,4,2
7140219,3,1,2,1,4,3,3
7140220,3,1,2,1,4,3,3
7140221,3,1,2,1,4,1,3
7140222,3,1,2,1,4,3,3
7140223,3,1,2,1,4,3,2
7140224,3,1,1,1,4,1,3
7140225,3,1,1,1,4,3,3
7140226,3,1,1,3,5,3,2
7140227,3,1,1,1,4,3,2
7140228,3,1,2,3,4,3,3
7140229,3,1,2,1,4,3,4
7140230,3,1,2,1,4,3,4
7140231,3,1,2,1,4,3,3
7140232,3,1,2,1,4,3,3
7140233,3,1,2,1,4,3,3
7140234,3,1,2,1,4,3,3
7140236,3,2,1,1,4,3,2
7140238,3,2,1,1,6,1,2
7140239,3,2,1,1,4,2,2
7140240,3,2,1,1,6,3,2
7140241,3,2,1,1,5,4,2
7140243,3,2,1,4,4,4,2
7140244,3,2,1,1,4,4,2
7140245,3,2,1,4,5,3,1
7140246,3,2,1,1,4,3,1
7140247,3,2,1,1,4,3,1
7140248,3,2,1,1,4,3,2
7140249,3,2,2,1,6,3,2
7140250,3,2,1,3,4,4,1
7140251,3,2,2,1,6,1,2
7140252,3,2,1,1,4,4,1
7140254,3,2,1,1,6,3,1
7140255,3,2,1,1,4,2,1
7140256,3,2,1,4,5,2,1
7140258,3,2,1,7,5,3,1
7140259,3,2,1,4,5,2, 
7140260,3,2,1,3,5,3,2
7140262,3,2,1,1,4,4,2
7140263,3,2,1,5,2,3,2
7140264,3,2,1,5,5,4,1
7140265,3,2,1,5,4,3,2
7140266,3,2,1,5,6,4,2
7140267,3,2,1,5,6,4,1
7140268,3,2,5,1,4,5,2
7140269,3,2,1,5,6,4,1
7140270,3,2,1,5,5,4,2
7140271,3,2,1,5,5,3,1
7140272,3,2,1,5,4,3,2
7140275,3,2,1,1,6,4,2
7140276,3,2,1,1,6,4,1
7140277,3,2,1,5,4,3,2
7140278,3,2,1,1,6,3,2
7140279,3,2,1,1,6,4,2
7140280,3,2,1,1,6,4,2
7140281,3,2,1,1,6,3,2
7140283,3,2,1,1,4,4,2
7140284,3,2,1,1,6,3,2
7140285,3,2,1,1,6,4,2
7140286,3,2,1,1,6,3,2
7140289,3,2,1,5,6,4,2
7140290,3,2,1,1,6,4,2
7140291,3,2,1,1,4,4,2
7140292,3,2,1,1,6,3,2
7140295,3,2,1,1,6,4,2
7140296,3,2,1,1,4,4,2
7140297,3,2,1,1,6,3,2
7140298,3,2,1,1,5,4,2
7140299,3,2,1,1,5,4,2
7140300,3,2,2,1,6,3,2
7140301,3,2,1,1,5,4,1
7140302,3,2,1,1,6,3,2
7140303,3,2,1,3,6,4,2
7140304,3,2,1,1,4,3,2
7140307,3,2,1,1,4,3,2
7140311,3,2,1,1,6,3,0
7140312,3,2,1,1,4,4,2
7140313,3,2,1,1,4,3,0
7140314,3,2,1,1,6,1,1
7140315,3,2,1,5,5,4,1
7140316,3,2,1,1,6,4,1
7140317,3,2,1,5,6,4,1
7140318,3,2,1,1,6,4,1
7140319,3,2,1,1,6,4,1
7140320,3,2,1,5,5,4,1
7140321,3,2,1,1,6,4,1
7140324,3,1,2,1,4,3,2
7140329,3,2,1,1,6,4,1
7140330,3,2,1,5,6,3,1
7140331,3,2,1,1,4,4,1
7140332,3,2,1,1,6,3,1
7140333,3,2,1,1,6,3,1
7140334,3,2,1,1,6,4,1
7140335,3,2,1,1,6,4,1
7140336,3,2,1,1,6,4,1
7140337,3,2,1,5,6,4,1
7140338,3,2,1,8,7,4,1
7140339,3,2,1,1,4,4,1
7140340,3,2,1,1,4,3,1
7140342,3,2,1,5,6,4,1
7140343,3,2,1,1,4,4,1
7140344,3,2,1,5,6,4,1
7140346,3,2,1,5,6,4,1
7140347,3,2,1,5,6,4,1
7140348,3,2,1,1,6,4,1
7140349,3,2,1,5,6,4,1
7140350,3,2,1,1,6,4,1
7140351,3,2,1,5,5,4,1
7140352,3,2,1,1,6,4,1
7140353,3,2,1,5,6,4,1
7140354,3,2,1,7,6,6,1
7140355,3,2,1,5,5,4,1
7140356,3,2,1,5,5,4,1
7140357,3,2,1,5,5,4,1
7140358,3,2,1,1,5,4,1
7140359,3,2,1,1,6,4,1
7140360,3,2,1,5,5,4,1
7140361,3,2,1,5,5,4,1
7140362,3,2,1,8,7,4,1
7140363,3,2,1,5,5,4,1
7140364,3,2,1,5,5,4,1
7140365,3,2,1,1,4,3,1
7140366,3,2,1,1,4,3,1
7140367,3,2,2,1,5,3,1
7140368,3,2,1,3,5,4,1
7140369,3,2,2,1,4,4,1
7140370,3,2,1,1,2,3,1
7140371,3,2,1,1,5,3,1
7140372,3,2,1,1,4,3,1
7140374,3,2,1,1,4,3,1
7140375,3,2,1,1,4,1,1
7140376,3,2,2,1,4,4,1
7140377,3,2,1,1,4,1,1
7140380,3,2,1,1,2,3,1
7140385,3,1,1,8,7,4,1
7140386,3,1,1,1,6,3,1
7140387,3,1,1,1,6,3,1
7140388,3,1,1,1,6,4,1
7140389,3,1,1,1,6,3,1
7140390,3,1,1,7,5,4,1
7140392,3,1,1,1,6,2,1
7140393,3,1,1,1,6,1,2
7140394,3,1,2,1,6,1,2
7140395,3,1,3,4,6,4,1
7140396,3,1,1,8,5,4,1
7140397,3,1,2,1,4,3,2
7140398,3,1,2,1,4,3, 
7140400,3,1,1,1,4,3,2
7140405,3,1,1,1,4,3,2
7140406,3,1,1,1,6,1,2
7140407,3,1,2,3,5,2,2
7140408,3,1,2,1,4,7,9
7140409,3,1,1,3,6,4,2
7140410,3,1,1,1,5,2,2
7140411,3,1,1,3,6,1,2
7140414,3,1,2,3,5,7,2
7140415,3,1,2,1,4,7,9
7140416,3,1,2,1,4,7,2
7140417,3,2,1,1,6,4,1
7140418,3,2,1,5,6,4,1
7140419,3,2,1,5,5,4,1
7140420,3,2,1,1,6,4,1
7140421,3,2,1,1,6,4,1
7140422,3,2,1,5,6,4,1
7140423,3,2,1,5,5,4,1
7140424,3,2,1,3,6,4,1
7140425,3,2,1,5,5,4,1
7140426,3,2,1,5,5,4,1
7140427,3,2,1,5,4,4,1
7140428,3,2,1,5,5,4,1
7140429,3,2,1,5,5,4,1
7140430,3,2,1,4,5,5,1
7140431,3,2,1,1,6,4,1
7140432,3,2,1,5,5,4,1
7140434,3,2,1,1,5,4,1
7140435,3,2,1,5,5,4,1
7140436,3,2,1,3,5,4,1
7140437,3,2,1,3,2,4,1
7140439,3,2,1,1,4,4,1
7140440,3,2,1,1,5,4,1
7140441,3,2,1,1,5,4,1
7140442,3,2,1,1,6,4,1
7140443,3,2,1,3,5,4,1
7140444,3,2,1,4,6,4,1
7140446,3,1,1,3,5,3,3
7140447,3,1,2,1,4,4,2
7140448,3,1,2,1,4,4,2
7140449,3,2,1,5,5,4,1
7140450,3,2,1,5,5,4,1
7140451,3,2,1,5,5,4,1
7140452,3,2,1,5,5,4,1
7140453,3,2,1,5,5,4,1
7140454,3,2,1,1,5,4,1
7140456,3,2,1,5,5,4,1
7140457,3,2,1,3,6,4,1
7140458,3,2,1,5,6,4,1
7140459,3,2,1,5,5,4,1
7140460,3,2,1,5,5,4,1
7140461,3,2,1,3,5,4,1
7140462,3,2,1,5,5,4,1
7140463,3,2,1,5,5,4,1
7140464,3,2,1,5,5,4,1
7140465,3,2,1,5,5,4,1
7140466,3,2,1,1,6,4,1
7140467,3,2,1,5,5,4,1
7140468,3,2,1,5,5,4,1
7140469,3,2,1,5,6,4,1
7140470,3,2,1,5,5,4,1
7140471,3,2,1,5,5,4,1
7140472,3,2,1,5,5,4,1
7140473,3,1,2,1,4,4,2
7140474,3,1,1,1,4,4,2
7140475,3,1,1,1,5,4,2
7140476,3,1,2,1,4,4,2
7140477,3,2,1,5,5,4,1
7140478,3,2,1,5,5,4,1
7140479,3,2,1,4,6,4,1
7140485,3,1,1,3,5,4,2
7140486,3,1,2,1,4,3,2
7140487,3,1,2,1,4,1,2
7140488,3,1,2,1,4,1,5
7140489,3,1,2,1,4,3,5
7140490,3,1,2,1,4,1,1
7140491,3,1,2,1,5,1,3
7140492,3,1,1,1,6,3,2
7140493,3,1,2,1,4,1,5
7140494,3,1,3,1,6,1,3
7140495,3,1,3,1,6,4,2
7140496,3,1,3,1,6,2,2
7140497,3,1,2,1,4,3,5
7140498,3,1,3,1,6,3,2
7140499,3,1,3,3,6,2,1
7140500,3,1,2,1,4,1,6
7140501,3,1,2,1,4,1,6
7140503,3,1,2,1,4,1,6
7140504,3,1,1,1,4,3,4
7140505,3,1,2,1,4,1,1
7140506,3,1,1,1,4,3,2
7140507,3,1,1,1,4,3,2
7140508,3,1,2,1,4,3,1
7140509,3,1,2,1,4,1,1
7140511,3,1,1,1,4,3,2
7140512,3,1,2,1,4,1,5
7140514,3,1,2,1,4,1,5
7140515,3,1,1,1,4,1,4
7140516,3,1,2,1,4,3,2
7140517,3,1,2,1,4,1,1
7140518,3,1,1,1,4,1,1
7140519,3,1,2,1,4,1,2
7140520,3,1,2,1,4,1,5
7140521,3,1,2,1,4,1,5
7140522,3,1,1,1,4,3,1
7140523,3,1,1,1,4,3,1
7140524,3,1,1,1,4,1,1
7140525,3,1,1,1,4,1,4
7140526,3,1,2,1,4,1,4
7140527,3,1,1,1,4,3,6
7140528,3,1,2,1,4,3,6
7140529,3,1,2,1,4,1,6
7140531,3,1,2,1,4,3,5
7140532,3,1,2,1,4,1,6
7140533,3,1,2,1,4,1,6
7140534,3,1,2,1,4,3,5
7140535,3,1,2,1,4,1,6
7140537,3,1,2,1,4,1,6
7140538,3,1,2,1,4,1,6
7140539,3,1,2,1,4,3,5
7140540,3,1,2,1,4,1,6
7140541,3,1,2,1,4,1,6
7140542,3,1,2,1,4,1,6
7140543,3,1,2,1,4,1,6
7140544,3,1,2,1,4,1,6
7140545,3,1,2,1,4,3,6
7140546,3,1,2,1,4,3,6
7140547,3,1,2,1,4,1,2
7140548,3,1,2,1,4,3,2
7140549,3,1,2,1,4,1,2
7140550,3,1,2,1,4,1,5
7140551,3,1,2,1,4,3,2
7140552,3,1,2,1,4,1,5
7140554,3,1,2,1,4,1,6
7140556,3,1,2,1,4,3,2
7140557,3,1,2,1,4,1,6
7140558,3,1,2,1,4,3,2
7140559,3,1,2,1,4,1,2
7140560,3,1,2,1,4,3,6
7140561,3,1,2,1,4,1,5
7140563,3,1,1,1,4,3,2
7140564,3,1,2,1,4,3,3
7140565,3,1,1,1,4,3,3
7140566,3,1,1,1,4,3,2
7140568,3,1,1,1,4,1,6
7140569,3,1,2,1,4,3,6
7140571,3,1,2,1,4,1,5
7140572,3,1,2,1,4,1,4
7140573,3,1,2,1,4,3,2
7140574,3,1,1,1,4,2,2
7140575,3,1,2,1,4,1,5
7140576,3,1,2,1,4,3,4
7140577,3,1,1,1,4,3,2
7140578,3,1,2,1,4,1,2
7140579,3,2,1,5,7,4,1
7140581,3,2,1,1,6,4,1
7140582,3,2,1,1,4,1,1
7140583,3,2,1,2,6,4,1
7140584,3,2,1,1,4,4,1
7140585,3,2,1,7,6,4,1
7140586,3,2,1,7,6,3,1
7140587,3,2,1,1,4,3,1
7140588,3,2,1,1,4,4,1
7140589,3,2,4,8,7,7,1
7140590,3,2,1,1,6,4,1
7140591,3,2,1,4,6,4,0
7140592,3,2,1,7,5,4,1
7140593,3,2,1,5,6,7,1
7140594,3,2,1,5,5,2,1
7140595,3,2,1,1,4,2,1
7140596,3,2,1,1,6,4,1
7140597,3,2,1,3,4,2,1
7140598,3,2,1,1,6,1,1
7140599,3,2,1,1,6,4,1
7140600,3,2,1,7,6,7,1
7140601,3,2,1,1,4,2,1
7140602,3,2,1,7,5,7,1
7140603,3,2,1,1,3,1,6
7140604,3,2,1,1,4,2,6
7140605,3,2,1,1,4,3,6
7140606,3,2,1,1,4,2,6
7140607,3,2,1,1,4,1,6
7140608,3,2,1,1,3,1,6
7140610,3,2,1,1,4,2,6
7140611,3,2,1,1,4,1,6
7140612,3,2,1,1,4,2,6
7140613,3,2,1,1,4,2,6
7140614,3,2,1,1,4,3,2
7140615,3,2,1,7,5,4,1
7140616,3,2,1,1,6,3,1
7140617,3,2,1,1,4,4,1
7140618,3,2,1,4,7,3,1
7140619,3,2,1,4,5,2,1
7140620,3,2,1,1,6,4,1
7140621,3,2,1,1,4,4,1
7140622,3,2,1,1,4,3,2
7140623,3,2,1,1,4,2,2
7140625,3,2,1,1,6,3,1
7140626,3,2,1,1,6,3,2
7140628,3,2,1,1,4,3,2
7140629,3,2,1,1,6,4,2
7140630,3,2,1,3,5,2,2
7140631,3,2,1,1,4,2,1
7140632,3,2,1,3,6,4,1
7140633,3,2,1,1,6,4,2
7140634,3,2,1,1,6,4,1
7140635,3,2,1,3,6,4,2
7140636,3,2,1,1,6,3,1
7140638,3,2,1,1,6,2,2
7140639,3,2,1,1,6,4,2
7140640,3,2,1,3,5,3,1
7140641,3,2,1,1,6,4,2
7140642,3,1,1,1,4,4,2
7140643,3,1,1,1,4,3,2
7140644,3,1,1,1,4,3,2
7140645,3,1,1,1,6,3,2
7140646,3,1,2,1,4,3,2
