DIRECTORIO,ID,Sexo,Edad,Parentesco,Estado_civil,Conyuge,Padre_vive,Madre_vive,Cultura,Campesino,Satisfaccion_vida,Satisfaccion_economica,Satisfaccion_salud,Satisfaccion_trabajo,Felicidad,Tristeza,Escalon_vida,Hijos,REGION,Ubicacion,Tipo_vivienda,Material_exterior,Material_piso,Material_techo,Estrato,ORDEN,Num_Cuartos,Num_cuartos_para_dormir,Ingreso_hogar,Ingreso_percapita,cantidad_personas,Tiene_EPS,Percepcion,Prepagada,Estado_salud,Enfermedad_grave,Sabe_escribir_leer,Estudia?,Nivel_educativo,Publico_privado,Actividad,Pension,Recibe_ingreso,Recibe_ingreso_alimento,Recibe_ingreso_bienes,Recibieron_Subsidio,Dinero_subsidio,SubsidioS,Veces_lavadora,Tamaño_nevera,Horas_pc,Pago_energia,Pago_gas
7179649,3,1,51,1,2,1,3,3,6,1,9,8,8,8,8,1,9,0,4,1,1,5,6,4,1,1,2,1,493333,246666,2,1,3,2,4,2,1,2,3, ,1,2,2,2,2,1.0,520000.0,1.0, , , ,7200, 
7179791,3,1,46,1,6,1,2,2,6,1,8,6,7,9,10,0,7,0,3,2,1,1,6,4,1,1,3,2,1265500,632750,2,1,2,2,2,2,1,2,3, ,1,2,2,2,2,1.0,450000.0,1.0, ,2, ,0, 
7179791,3,1,46,1,6,1,2,2,6,1,8,6,7,9,10,0,7,0,3,2,1,1,6,4,1,1,3,2,1265500,632750,2,1,2,2,2,2,1,2,3, ,1,2,2,2,2,1.0,450000.0,1.0, ,2, ,0, 
7179809,3,2,76,1,3, ,3,3,6,2,8,6,5,3,2,0,5,2,3,1,1,3,4,4,1,1,2,2,2226666,445333,5,1,2,2,2,1,1,2,3, ,4,2,2,2,2,1.0,2400000.0,1.0, , , ,12000,20000
7180257,3,1,59,1,2,1,3,3,6,1,10,10,10,10,9,0,10,0,2,2,1,5,7,4,1,1,2,2,511666,127916,4,1,2,2,1,2,2,2,1, ,1,2,2,2,2,1.0,800000.0,1.0,1,1, ,27000, 
7180257,3,1,59,1,2,1,3,3,6,1,10,10,10,10,9,0,10,0,2,2,1,5,7,4,1,1,2,2,511666,127916,4,1,2,2,1,2,2,2,1, ,1,2,2,2,2,1.0,800000.0,1.0,1,1, ,27000, 
7180257,3,1,59,1,2,1,3,3,6,1,10,10,10,10,9,0,10,0,2,2,1,5,7,4,1,1,2,2,511666,127916,4,1,2,2,1,2,2,2,1, ,1,2,2,2,2,1.0,800000.0,1.0,1,1, ,27000, 
7180257,3,1,59,1,2,1,3,3,6,1,10,10,10,10,9,0,10,0,2,2,1,5,7,4,1,1,2,2,511666,127916,4,1,2,2,1,2,2,2,1, ,1,2,2,2,2,1.0,800000.0,1.0,1,1, ,27000, 
7180368,3,1,26,1,2,1,2,2,1,1,7,6,8,8,10,0,7,2,9,2,4,5,5,4, ,1,2,1,1275000,318750,4,1,2,2,2,2,1,2,5, ,1,2,2,2,2,2.0,300000.0,1.0, , , , , 
7180376,3,1,44,1,2,1,2,2,1,1,7,5,8,6,8,0,7,2,9,2,4,5,5,6, ,1,2,1,406337,101584,4,1,9,2,2,2,1,2,4, ,1,2,2,2,2,1.0,76048.0,1.0, , , , , 
7180387,3,1,43,1,6,1,3,3,1,1,7,7,5,7,10,0,7,3,9,2,4,5,5,6,0,1,4,3,970000,194000,5,1,3,2,3,2,1,2,3, ,1,2,2,2,2,1.0,840000.0,1.0, , , ,8400, 
7180394,3,1,32,1,2,1,2,2,1,1,8,6,5,7,8,3,6,2,9,2,4,5,5,6,0,1,3,2,800000,160000,5,2, ,2,3,2,1,2,3, ,6,2,2,2,2,1.0,600000.0,1.0, ,2, ,1900, 
7180398,3,1,45,1,2,1,3,2,1,1,6,6,8,8,10,0,7,1,9,2,4,5,5,4,0,1,5,4,1278333,319583,4,1,3,2,2,2,1,2,4, ,1,2,2,2,2,1.0,840000.0,1.0, ,2, ,13000, 
7180402,3,1,24,1,2,1,2,2,1,1,8,7,8,9,9,0,5,1,9,2,4,5,5,4,0,1,2,1,3036666,1012222,3,1,9,2,2,2,1,2,5, ,1,1,2,2,2,1.0,840000.0,1.0, ,2, ,12600, 
7180403,3,1,82,1,6,1,3,3,6,1,8,6,5,6,10,0,7,0,9,2,4,5,5,4,0,1,3,1,336666,168333,2,1,2,2,3,1,1,2,3, ,6,2,2,2,2,1.0,600000.0,1.0, ,1, ,17400, 
7180403,3,1,82,1,6,1,3,3,6,1,8,6,5,6,10,0,7,0,9,2,4,5,5,4,0,1,3,1,336666,168333,2,1,2,2,3,1,1,2,3, ,6,2,2,2,2,1.0,600000.0,1.0, ,1, ,17400, 
7180407,3,2,61,1,3, ,2,2,1,1,6,6,5,6,8,0,6,0,9,2,4,5,5,4,0,1,4,1,200000,200000,1,1,2,2,3,2,1,2,3, ,1,2,2,2,2,1.0,600000.0,1.0, , , ,7000, 
7180413,3,1,44,1,2,1,2,2,1,1,6,5,8,6,10,0,6,3,9,2,4,5,5,4,0,1,2,1,657500,109583,6,1,2,2,2,2,1,2,3, ,1,2,2,2,2,2.0,1200000.0,1.0, , , ,2800, 
7180415,3,1,58,1,6,1,2,3,1,1,6,5,7,6,7,0,7,2,9,2,4,5,5,4,0,1,4,3,1917000,479250,4,1,2,2,2,2,1,2,4, ,1,2,2,2,2,1.0,600000.0,1.0, , , ,4300, 
7180422,3,1,54,1,2,1,3,3,1,1,5,6,5,6,10,0,6,3,9,2,4,5,5,4, ,1,2,1,356666,71333,5,1,2,2,3,2,1,2,3, ,1,2,2,2,2,1.0,600000.0,1.0, , , , , 
7180425,3,1,53,1,6,1,2,2,1,1,6,5,4,6,8,0,6,5,9,2,4,5,5,4,0,1,4,3,465000,66428,7,1,9,2,3,2,1,2,3, ,6,2,2,2,2,1.0,600000.0,1.0, , , ,1200, 
7180430,3,1,37,1,2,1,3,2,1,1,8,5,9,10,10,0,9,2,9,2,4,5,5,4,0,1,7,2,2313333,578333,4,1,3,2,2,2,1,2,10, ,6,1,2,2,2,1.0,600000.0,1.0, ,1, ,20000, 
7180766,4,1,28,1,2,1,3,2,6,2,8,5,9,5,8,0,8,1,2,2,1,1,6,3,2,1,2,1,653333,163333,4,2, ,2,2,1,1,2,5, ,1,2,2,2,2,1.0,880000.0,1.0, , , ,15530,14500
7180787,3,1,29,1,2,1,2,2,6,1,9,7,10,8,8,0,6,3,2,2,1,5,7,4,2,1,5,2,847500,169500,5,1,2,2,2,2,1,2,4, ,1,2,2,2,2,2.0,50000.0,1.0, ,1, ,7000, 
7180827,3,1,79,1,3, ,3,3,6,1,6,5,8,5,7,1,7,0,2,2,1,2,6,4,1,1,3,2,120833,60416,2,1,2,2,2,2,2,2,1, ,4,2,2,2,2,1.0,80000.0,1.0,1,1, ,30000, 
7180827,3,1,79,1,3, ,3,3,6,1,6,5,8,5,7,1,7,0,2,2,1,2,6,4,1,1,3,2,120833,60416,2,1,2,2,2,2,2,2,1, ,4,2,2,2,2,1.0,80000.0,1.0,1,1, ,30000, 
7180828,3,1,49,1,4, ,1,3,6,1,10,4,10,7,10,3,10,0,2,2,1,2,6,4,1,1,4,2,558333,279166,2,1,2,2,2,2,1,2,4, ,1,2,2,2,2,1.0,200000.0,1.0,2,2, ,23000, 
7180828,3,1,49,1,4, ,1,3,6,1,10,4,10,7,10,3,10,0,2,2,1,2,6,4,1,1,4,2,558333,279166,2,1,2,2,2,2,1,2,4, ,1,2,2,2,2,1.0,200000.0,1.0,2,2, ,23000, 
7180830,3,1,70,1,2,1,3,3,6,1,9,5,9,8,7,0,7,1,2,2,1,4,6,4,2,1,2,1,797500,199375,4,1,2,2,2,2,2,2,1, ,1,2,2,2,2,4.0,60000.0,1.0, , , ,19920, 
7180917,3,1,84,1,2,1,3,3,5,1,5,2,3,9,7,2,7,0,7,1,1,1,4,2,1,1,3,2,509166,254583,2,1,2,2,4,1,2,2,1, ,5,2,2,2,2,2.0,1900000.0,1.0, ,1, ,17531,15264
7180917,3,1,84,1,2,1,3,3,5,1,5,2,3,9,7,2,7,0,7,1,1,1,4,2,1,1,3,2,509166,254583,2,1,2,2,4,1,2,2,1, ,5,2,2,2,2,2.0,1900000.0,1.0, ,1, ,17531,15264
7180922,3,1,44,1,2,1,2,3,5,1,7,6,2,2,8,10,10,4,7,1,2,1,6,3,1,1,4,3,1058333,151190,7,1,2,2,3,2,1,2,4, ,1,2,2,2,2,1.0,340000.0,1.0, , , ,40000,12000
7180923,3,2,60,1,2,1,3,3,5,1,2,1,8,6,7,8,0,0,7,1,2,1,6,1,1,1,4,3,430000,215000,2,1,3,2,2,2,2,2,1, ,4,2,2,2,2,1.0,1000000.0,1.0, , , ,31000,20000
7180923,3,2,60,1,2,1,3,3,5,1,2,1,8,6,7,8,0,0,7,1,2,1,6,1,1,1,4,3,430000,215000,2,1,3,2,2,2,2,2,1, ,4,2,2,2,2,1.0,1000000.0,1.0, , , ,31000,20000
7180976,3,2,73,1,5, ,3,3,5,1,7,8,8,5,5,3,7,0,7,1,1,1,4,1,1,1,5,2,460000,230000,2,1,2,2,3,1,2,2,1, ,6,2,2,2,2,1.0,960000.0,1.0, ,2, ,19696,5000
7180976,3,2,73,1,5, ,3,3,5,1,7,8,8,5,5,3,7,0,7,1,1,1,4,1,1,1,5,2,460000,230000,2,1,2,2,3,1,2,2,1, ,6,2,2,2,2,1.0,960000.0,1.0, ,2, ,19696,5000
7180993,3,2,32,1,4, ,2,3,5,1,9,5,7,8,8,0,8,3,7,2,1,5,6,4,1,1,3,2,1220000,305000,4,1,2,2,3,2,1,2,4, ,1,2,2,2,2,2.0,2340000.0,1.0, ,2, ,45000, 
7181064,3,1,67,1,5, ,3,3,6,1,7,5,8,8,8,6,9,0,7,2,1,1,6,2,1,1,3,2,1643333,547777,3,1,2,2,3,1,1,2,3, ,1,2,2,2,2,1.0,400000.0,1.0,2,1, ,0, 
7181064,3,1,67,1,5, ,3,3,6,1,7,5,8,8,8,6,9,0,7,2,1,1,6,2,1,1,3,2,1643333,547777,3,1,2,2,3,1,1,2,3, ,1,2,2,2,2,1.0,400000.0,1.0,2,1, ,0, 
7181064,3,1,67,1,5, ,3,3,6,1,7,5,8,8,8,6,9,0,7,2,1,1,6,2,1,1,3,2,1643333,547777,3,1,2,2,3,1,1,2,3, ,1,2,2,2,2,1.0,400000.0,1.0,2,1, ,0, 
7181599,3,1,38,1,2,1,3,2,6,1,10,10,10,10,10,0,8,3,3,2,1,5,6,4,1,1,4,2,1433333,286666,5,1,3,2,2,2,1,2,3, ,1,1,2,2,2,4.0,1000000.0,1.0,2,2, ,65000, 
7181630,3,1,44,1,6,1,3,2,6,1,8,6,8,9,9,0,9,1,3,2,1,1,6,4,1,1,1,1,1322833,440944,3,2, ,2,3,1,1,2,3, ,1,2,2,2,2,1.0,1300000.0,1.0, ,1, ,5000, 
7181655,3,2,78,1,4, ,3,3,6,1,9,6,7,9,9,0,8,0,3,2,1,1,4,4,1,1,2,1,580000,580000,1,1,9,2,2,2,1,2,3, ,4,2,2,2,2,1.0,100000.0,1.0, ,1, ,22000, 
7181765,3,1,31,1,2,1,2,2,6,2,10,7,10,10,10,0,10,2,3,1,1,1,4,1,2,1,4,3,1984148,496037,4,1,3,2,2,2,1,2,7, ,1,1,2,2,2,1.0,600000.0,1.0,2,1, ,13156,12000
7181820,3,1,86,1,6,1,3,3,6,1,10,10,5,3,10,0,8,1,3,2,1,1,4,3,2,1,4,3,920000,306666,3,1,2,2,3,2,1,2,3, ,5,2,2,2,2,2.0,840000.0,1.0,1,2, ,112000, 
7181951,3,1,54,1,6,1,2,2,6,1,10,10,7,7,7,3,7,0,3,1,2,1,6,4,1,1,3,1,1072500,536250,2,1,3,2,2,2,1,2,3, ,1,2,2,2,2,1.0,750000.0,1.0, ,2, ,15800, 
7181951,3,1,54,1,6,1,2,2,6,1,10,10,7,7,7,3,7,0,3,1,2,1,6,4,1,1,3,1,1072500,536250,2,1,3,2,2,2,1,2,3, ,1,2,2,2,2,1.0,750000.0,1.0, ,2, ,15800, 
7182064,3,2,39,1,5, ,2,2,6,2,8,8,10,9,10,0,9,1,3,1,2,1,4,1,4,1,2,2,1730575,865287,2,1,4,2,1,2,1,1, ,2,1,1,2,2,2,1.0,64000.0,1.0,1,1, ,97,97
7182225,3,2,37,1,4, ,3,2,6,1,10,5,10,10,5,10,5,0,3,2,1,3,7,4,1,1,4,1,333333,333333,1,1,2,2,3,1,1,2,3, ,1,2,2,2,2,1.0,200000.0,1.0, ,2, ,50000, 
7182229,3,1,25,1,4, ,3,1,6,1,10,5,10,10,5,0,10,0,3,2,1,1,4,3,1,1,3,2,675000,337500,2,1,2,2,2,2,1,2,3, ,1,2,2,2,2,1.0,200000.0,1.0, , , ,99, 
7182229,3,1,25,1,4, ,3,1,6,1,10,5,10,10,5,0,10,0,3,2,1,1,4,3,1,1,3,2,675000,337500,2,1,2,2,2,2,1,2,3, ,1,2,2,2,2,1.0,200000.0,1.0, , , ,99, 
7182247,3,2,56,1,3, ,3,3,6,2,9,99,7,7,8,0,8,2,3,2,1,5,5,4,2,1,3,3,2208250,482062,5,1,1,2,3,1,1,2,3, ,4,2,2,2,2,1.0,519000.0,1.0,2,2, ,55750, 
7182254,3,2,37,1,4, ,2,2,6,1,10,9,8,9,8,0,10,4,3,2,1,1,4,3,1,1,4,2,651666,130333,5,1,3,2,2,2,1,2,4, ,4,2,2,1,2,1.0,1400000.0,1.0,2,1, ,38000, 
7182289,3,1,29,1,2,1,3,2,6,1,8,6,10,7,10,0,7,2,3,2,1,1,4,3,1,1,4,2,770000,192500,4,1,1,2,3,2,1,2,4, ,1,2,2,2,2,1.0,120000.0,1.0, ,1, ,21000, 
7182297,3,1,32,1,6,1,2,2,6,1,4,4,10,10,10,0,10,1,3,2,1,1,6,4,1,1,2,1,776916,258972,3,1,4,2,1,2,1,2,5, ,1,2,2,2,2,1.0,300000.0,1.0, ,1, ,35000, 
7182727,3,2,44,1,4, ,3,2,5,1,7,7,6,5,10,0,7,0,4,2,1,5,5,3,1,1,4,1,155000,155000,1,1,2,2,2,2,1,2,3, ,2,2,2,2,2,1.0,450000.0,1.0,4,2, ,38000, 
7182855,3,1,51,1,2,1,3,3,5,1,9,8,7,7,10,0,7,0,4,2,1,1,5,3,1,1,4,2,265000,132500,2,1,2,2,2,1,1,2,5, ,1,2,2,2,2,1.0,780000.0,1.0,4,2, ,20000, 
7182855,3,1,51,1,2,1,3,3,5,1,9,8,7,7,10,0,7,0,4,2,1,1,5,3,1,1,4,2,265000,132500,2,1,2,2,2,1,1,2,5, ,1,2,2,2,2,1.0,780000.0,1.0,4,2, ,20000, 
7182875,3,2,42,1,4, ,3,3,5,1,8,8,7,6,8,0,6,4,4,2,1,1,4,4,1,1,4,3,1522500,304500,5,1,2,2,2,2,1,2,5, ,1,2,2,2,2,5.0,1080000.0,1.0,4,2, ,35000, 
7183302,3,1,55,1,2,1,3,2,6,1,8,99,8,8,7,2,4,0,9,2,1,5,5,4,1,1,3,1,183333,91666,2,1,2,2,2,2,1,2,4, ,6,2,2,2,2,1.0,400000.0,1.0, , , ,35000, 
7183302,3,1,55,1,2,1,3,2,6,1,8,99,8,8,7,2,4,0,9,2,1,5,5,4,1,1,3,1,183333,91666,2,1,2,2,2,2,1,2,4, ,6,2,2,2,2,1.0,400000.0,1.0, , , ,35000, 
7183704,3,2,30,1,2,2,2,2,1,1,10,99,5,5,5,8,5,2,9,1,1,5,7,4,1,1,2,2,445000,148333,3,1,3,2,4,1,1,2,7, ,4,2,2,1,2,1.0,99.0,1.0, ,1, ,35000, 
7183860,3,1,55,1,2,1,3,3,6,1,6,3,7,5,8,1,7,0,9,2,1,5,5,4,8,1,2,1,1900000,950000,2,1,9,2,2,2,2,2,1, ,1,2,2,2,2,1.0,12000000.0,1.0, , , ,0, 
7183860,3,1,55,1,2,1,3,3,6,1,6,3,7,5,8,1,7,0,9,2,1,5,5,4,8,1,2,1,1900000,950000,2,1,9,2,2,2,2,2,1, ,1,2,2,2,2,1.0,12000000.0,1.0, , , ,0, 
7183884,3,1,64,1,4, ,3,3,1,1,10,9,9,9,10,1,10,0,9,1,1,5,5,4,1,1,2,1,603333,603333,1,2, ,2,2,2,1,2,4, ,1,2,2,2,2,1.0,4000000.0,1.0, , , ,16000, 
7183978,3,1,52,1,6,1,3,2,6,1,6,3,7,5,5,5,4,0,9,2,1,5,5,4, ,1,2,1,500000,250000,2,1,3,2,2,2,1,2,4, ,1,2,9,2,2,1.0,3000000.0,1.0, , , , , 
7183978,3,1,52,1,6,1,3,2,6,1,6,3,7,5,5,5,4,0,9,2,1,5,5,4, ,1,2,1,500000,250000,2,1,3,2,2,2,1,2,4, ,1,2,9,2,2,1.0,3000000.0,1.0, , , , , 
7183982,3,1,68,1,5, ,3,3,6,1,4,1,6,3,5,3,5,0,9,2,1,5,5,4, ,1,2,1,450000,450000,1,1,9,2,2,2,1,2,3, ,1,2,2,2,2,1.0,3000000.0,1.0, , , , , 
7184109,3,2,75,1,2,1,3,3,6,1,8,6,7,5,9,2,8,0,9,2,1,1,6,4, ,1,2,1,490000,245000,2,1,2,2,2,2,2,2,1, ,1,2,2,2,2,1.0,1200000.0,1.0, , , , , 
7184109,3,2,75,1,2,1,3,3,6,1,8,6,7,5,9,2,8,0,9,2,1,1,6,4, ,1,2,1,490000,245000,2,1,2,2,2,2,2,2,1, ,1,2,2,2,2,1.0,1200000.0,1.0, , , , , 
7184477,3,1,38,1,6,1,2,2,6,2,8,7,7,8,8,1,9,2,1,1,1,1,6,4,1,1,2,2,832500,208125,4,1,2,2,2,2,1,2,3, ,1,2,2,2,2,1.0,1140000.0,1.0, ,3, ,74080,20000
7184498,3,1,42,1,2,1,3,3,6,1,7,7,8,8,7,0,8,4,1,2,1,1,6,4,1,1,3,2,900000,150000,6,1,2,2,2,2,1,2,5, ,1,2,2,2,2,1.0,840000.0,1.0, , , ,24130, 
7184499,3,1,41,1,6,1,3,3,6,1,8,5,8,9,8,0,7,3,1,2,1,6,6,4,1,1,3,2,959166,191833,5,1,2,2,2,2,1,2,5, ,1,2,2,2,2,1.0,1300000.0,1.0, , , ,25000, 
7184568,3,1,40,1,2,1,2,3,6,2,9,5,8,10,10,0,6,2,1,1,1,1,4,3,4,1,6,1,3406090,851522,4,1,2,2,3,2,1,2,4, ,1,2,2,2,2,2.0,504000.0,1.0, ,2, ,360000,35000
7184590,3,1,27,1,2,1,2,2,6,1,8,7,6,8,8,5,6,1,1,2,1,3,6,4,0,1,2,1,587500,195833,3,1,2,2,3,2,1,2,6, ,1,2,2,2,2,1.0,450000.0,1.0, ,2, ,0, 
7184593,3,2,63,1,4, ,3,2,6,1,10,9,9,9,10,2,10,0,1,2,1,1,6,3,0,1,3,1,283333,283333,1,1,2,2,2,1,1,2,1, ,4,2,2,2,2,1.0,500000.0,1.0,2, , ,0, 
7184598,3,2,65,1,2,1,3,3,6,1,9,8,9,9,3,7,6,2,1,2,1,1,6,4,1,1,3,3,382500,95625,4,1,2,2,3,2,2,2,1, ,4,2,2,2,2,1.0,230000.0,1.0, , , ,25000, 
7184602,3,2,41,1,2,1,2,2,6,1,5,6,10,8,9,2,6,5,1,2,1,1,6,3,0,1,3,3,790333,112904,7,1,3,2,3,2,2,2,1, ,4,2,2,2,2,1.0,700000.0,1.0,2, , ,0, 
7184778,3,1,26,1,1,1,2,2,6,1,8,4,8,6,8,0,5,0,3,2,1,1,6,4,1,1,1,1,1493333,746666,2,1,2,2,2,2,1,2,5, ,1,2,2,2,2,1.0,4000000.0,1.0, ,1, ,20000, 
7184778,3,1,26,1,1,1,2,2,6,1,8,4,8,6,8,0,5,0,3,2,1,1,6,4,1,1,1,1,1493333,746666,2,1,2,2,2,2,1,2,5, ,1,2,2,2,2,1.0,4000000.0,1.0, ,1, ,20000, 
7184911,3,1,23,1,2,1,2,2,6,1,10,8,5,9,10,0,8,1,2,1,1,1,6,4,1,1,2,2,150000,50000,3,1,4,2,2,2,1,2,4, ,1,2,2,2,2,1.0,1200000.0,1.0,3,2, ,25000,9000
7184941,3,1,42,1,4, ,1,2,6,1,9,7,10,9,10,0,8,0,2,2,1,5,7,4,1,1,3,2,1658333,829166,2,1,3,2,2,2,1,2,10, ,1,2,2,2,2,1.0,700000.0,1.0, ,1, ,27000, 
7184941,3,1,42,1,4, ,1,2,6,1,9,7,10,9,10,0,8,0,2,2,1,5,7,4,1,1,3,2,1658333,829166,2,1,3,2,2,2,1,2,10, ,1,2,2,2,2,1.0,700000.0,1.0, ,1, ,27000, 
7184951,3,1,38,1,6,1,2,2,6,1,10,8,9,8,7,0,10,3,2,2,1,1,6,4,2,1,3,2,1490000,298000,5,1,2,2,2,2,1,2,3, ,1,1,2,2,2,1.0,120000.0,1.0,3,2, ,0, 
7184956,3,1,29,1,2,1,2,2,6,1,8,9,10,10,8,3,10,3,2,2,1,1,4,4,1,1,3,2,2954359,590871,5,1,3,2,2,2,1,2,5, ,1,1,2,2,2,3.0,936000.0,1.0,3,2, ,16000, 
7184959,3,2,42,1,4, ,3,2,1,1,8,7,10,9,7,7,7,3,2,2,1,1,6,4,1,1,3,2,1574116,393529,4,1,3,2,2,2,1,2,5, ,1,1,2,2,1,2.0,744000.0,1.0,4,2, ,22000, 
7184966,3,1,31,1,2,1,2,2,6,1,10,5,10,10,0,7,10,2,2,2,2,1,6,4,1,1,2,1,406583,101645,4,1,4,2,1,2,1,2,6, ,1,2,2,2,2,2.0,1200000.0,1.0, ,2, ,22000, 
7184967,3,1,26,1,2,1,2,2,6,1,9,5,9,5,8,0,6,3,2,2,1,1,6,4,0,1,1,1,845000,169000,5,1,2,2,2,2,1,2,5, ,2,2,2,2,2,2.0,1200000.0,1.0, ,2, ,0, 
7185034,4,1,56,1,6,1,3,3,6,1,8,7,8,7,10,0,8,2,2,1,1,1,4,3,2,1,3,2,1300000,325000,4,1,2,2,2,2,1,2,3, ,1,2,2,2,2,2.0,4800000.0,1.0, ,1, ,100000,22000
7185196,3,1,79,1,6,1,3,3,6,1,8,99,5,5,5,6,7,0,3,2,2,1,6,3,2,1,3,1,691666,345833,2,1,2,2,3,1,2,2,1, ,5,2,2,2,2,2.0,4000000.0,1.0,1,2, ,60000,12000
7185196,3,1,79,1,6,1,3,3,6,1,8,99,5,5,5,6,7,0,3,2,2,1,6,3,2,1,3,1,691666,345833,2,1,2,2,3,1,2,2,1, ,5,2,2,2,2,2.0,4000000.0,1.0,1,2, ,60000,12000
7185521,3,1,38,1,6,1,2,2,6,2,8,9,8,9,5,0,8,2,1,1,1,1,4,3,2,1,3,2,1520000,380000,4,1,2,2,2,2,1,2,11, ,1,1,2,2,2,2.0,720000.0,1.0,2,3, ,160000,6000
7186086,3,1,34,1,2,1,1,1,1,2,10,10,10,9,0,2,6,5,9,1,1,1,4,4,1,1,3,2,530000,58888,9,1,2,2,2,2,1,2,4, ,2,2,2,2,2,3.0,240000.0,1.0, , , ,23000, 
7186312,3,1,49,1,6,1,3,3,6,2,8,7,7,7,8,0,8,2,1,1,2,1,4,1,1,1,5,3,2100000,525000,4,1,2,2,2,2,1,2,5, ,1,2,2,2,2,1.0,2400000.0,1.0,2,1,6,70000,15000
7186436,3,1,71,1,6,2,3,3,5,1,8,8,8,9,8,5,8,0,1,2,4,9,7,6,9,1,1,1,458333,458333,1,1,2,2,2,2,1,2,3, ,1,2,2,2,2,1.0,4000000.0,1.0, , , ,0, 
7186820,3,1,70,1,4, ,3,3,6,1,8,1,4,0,4,1,6,1,2,1,2,1,4,1,1,1,3,2,66666,33333,2,1,2,2,3,2,1,2,3, ,5,2,2,2,2,1.0,400000.0,1.0,1,2, ,17000,14000
7186932,3,2,34,1,4, ,2,2,6,1,3,7,4,7,5,4,5,1,3,2,1,5,7,4, ,1,3,1,583333,291666,2,1,3,2,3,2,1,2,5, ,1,2,2,2,2,1.0,2000000.0,1.0, , , , , 
7186938,3,1,44,1,2,1,3,3,6,1,7,6,8,6,6,3,7,0,3,2,1,5,6,4,9,1,3,1,1122166,561083,2,1,4,2,3,2,1,2,3, ,1,2,2,2,2,1.0,266000.0,1.0, ,2, ,10000, 
7186938,3,1,44,1,2,1,3,3,6,1,7,6,8,6,6,3,7,0,3,2,1,5,6,4,9,1,3,1,1122166,561083,2,1,4,2,3,2,1,2,3, ,1,2,2,2,2,1.0,266000.0,1.0, ,2, ,10000, 
7186942,3,2,60,1,4, ,3,2,6,1,10,2,10,10,10,0,10,0,3,2,1,1,6,4,1,1,2,1,350000,350000,1,1,2,2,2,2,1,2,3, ,4,2,2,2,2,1.0,1000000.0,1.0, ,1, ,18000, 
7186947,3,1,30,1,2,1,2,2,6,1,6,6,8,6,6,6,7,2,3,2,1,5,6,4,8,1,4,3,727666,181916,4,1,2,2,2,2,1,2,4, ,1,2,2,2,2,1.0,240000.0,1.0, , , ,0, 
7186950,3,1,56,1,2,1,3,3,6,1,7,5,4,6,5,4,7,1,3,2,1,5,6,4,1,1,5,2,1846666,461666,4,1,3,2,3,2,1,2,3, ,1,2,2,2,2,1.0,2000000.0,1.0, ,1, ,20000, 
7186953,3,1,44,1,2,1,2,2,6,1,7,6,5,6,7,3,6,2,3,2,1,5,6,4,1,1,4,2,1600833,400208,4,1,2,2,3,2,1,2,3, ,1,2,2,2,2,1.0,2000000.0,1.0, ,3, ,30000, 
7186967,3,1,31,1,2,1,3,2,6,1,8,7,6,6,6,4,7,1,3,2,1,5,5,4, ,1,3,2,1016666,338888,3,1,2,2,3,1,1,2,3, ,1,2,2,2,2,1.0,2000000.0,1.0, , , , , 
7186971,3,1,53,1,2,1,2,2,6,1,10,9,5,8,9,0,10,6,3,2,1,5,5,4,1,1,4,3,1002500,125312,8,1,2,2,3,2,1,2,5, ,1,2,2,2,2,8.0,3000000.0,1.0, ,2, ,20000, 
7187461,3,1,56,1,4, ,2,2,6,1,8,6,8,9,9,9,7,0,2,2,3,1,6,3,2,1,1,1,1633333,1633333,1,1,2,2,1,2,1,2,3, ,1,2,2,2,2,1.0,400000.0,1.0, , , ,0, 
7187485,3,1,35,1,2,1,3,3,1,1,5,6,8,8,5,0,6,3,9,2,4,5,5,4,0,1,4,2,1427500,285500,5,1,9,2,2,2,1,2,5, ,1,1,2,2,2,2.0,2400000.0,1.0, ,2, ,6000, 
7187684,3,1,49,1,6,1,2,2,6,1,10,10,10,10,10,0,10,2,2,1,1,1,4,3,2,1,5,4,2050000,512500,4,1,2,2,2,2,1,2,3, ,1,1,2,2,2,1.0,300000.0,1.0,1,2, ,40000,30000
7188184,3,1,52,1,5, ,2,2,6,1,10,10,10,10,10,0,10,0,3,2,1,1,6,4,2,1,2,1,1950000,1950000,1,1,2,2,1,2,1,2,5, ,1,2,2,2,2,1.0,21600000.0,1.0, , , ,3500, 
7189401,3,2,32,1,2,1,3,2,5,1,8,5,5,6,5,5,7,3,1,1,1,1,6,4,2,1,3,2,948166,189633,5,1,3,2,3,1,1,1, ,1,3,2,2,2,2,1.0,760000.0,1.0, , , ,64000,52000
7189415,3,1,35,1,4, ,3,2,6,1,9,2,7,7,8,3,7,1,3,2,1,5,7,4, ,1,3,1,1592000,796000,2,1,2,2,2,2,1,2,3, ,1,2,2,2,2,1.0,12000000.0,1.0, , , , , 
7189417,3,1,64,1,3, ,3,3,6,1,8,2,6,4,8,3,4,0,3,2,1,8,7,4, ,1,1,1,192500,192500,1,2, ,2,2,2,1,2,3, ,2,2,2,2,2,1.0,1800000.0,1.0, , , , , 
7189480,3,1,38,1,6,1,3,2,6,1,10,6,10,10,10,0,6,2,4,1,1,5,6,4,1,1,3,2,751666,187916,4,1,2,2,2,2,1,2,5, ,1,2,2,2,2,1.0,200000.0,1.0, , , ,13350, 
